buy_orange,buy_light_blue,buy_stations,buy_utilities,max_development_level,unspendable_cash,trade_max_diff_absolute,roi,win,props,houses,hotels,turns
False,False,True,False,5,200,200,8.947333333333333,1,28,15,0,70
False,False,False,True,3,0,0,4.964,0,9,0,0,181
False,False,False,True,3,0,0,0.0,0,0,0,0,46
False,False,False,True,3,0,0,6.412,1,25,16,0,52
False,False,False,True,3,0,0,7.252,1,8,0,0,204
False,False,False,True,3,0,0,4.042,0,5,0,0,408
False,False,False,True,3,0,100,0.0,0,0,0,0,56
False,False,False,True,3,0,100,20.838666666666665,1,21,11,0,317
False,False,False,True,3,0,100,6.236666666666666,1,27,18,0,38
False,False,False,True,3,0,100,4.7,0,7,0,0,152
False,False,False,True,3,0,100,4.504,0,8,0,0,178
False,False,False,True,3,0,200,0.0,0,0,0,0,84
False,False,False,True,3,0,200,8.692,1,28,15,0,96
False,False,False,True,3,0,200,0.0,0,0,0,0,39
False,False,False,True,3,0,200,0.0,0,0,0,0,81
False,False,False,True,3,0,200,0.0,0,0,0,0,44
False,False,False,True,3,100,0,11.355333333333334,1,28,15,0,124
False,False,False,True,3,100,0,0.0,0,0,0,0,53
False,False,False,True,3,100,0,0.0,0,0,0,0,53
False,False,False,True,3,100,0,0.0,0,0,0,0,96
False,False,False,True,3,100,0,0.0,0,0,0,0,51
False,False,False,True,3,100,100,0.0,0,0,0,0,40
False,False,False,True,3,100,100,0.0,0,0,0,0,43
False,False,False,True,3,100,100,0.0,0,0,0,0,30
False,False,False,True,3,100,100,0.0,0,0,0,0,29
False,False,False,True,3,100,100,9.645333333333333,1,28,17,0,96
False,False,False,True,3,100,200,0.0,0,0,0,0,26
False,False,False,True,3,100,200,7.518666666666666,1,9,0,0,217
False,False,False,True,3,100,200,0.0,0,0,0,0,289
False,False,False,True,3,100,200,0.0,0,0,0,0,87
False,False,False,True,3,100,200,6.884,1,28,15,0,98
False,False,False,True,3,200,0,0.0,0,0,0,0,51
False,False,False,True,3,200,0,0.0,0,0,0,0,78
False,False,False,True,3,200,0,0.0,0,0,0,0,59
False,False,False,True,3,200,0,0.0,0,0,0,0,70
False,False,False,True,3,200,0,5.141333333333334,1,7,0,0,168
False,False,False,True,3,200,100,0.0,0,0,0,0,40
False,False,False,True,3,200,100,4.141333333333334,0,7,0,0,219
False,False,False,True,3,200,100,4.141333333333334,0,5,0,0,160
False,False,False,True,3,200,100,0.0,0,0,0,0,38
False,False,False,True,3,200,100,0.0,0,0,0,0,42
False,False,False,True,3,200,200,0.0,0,0,0,0,79
False,False,False,True,3,200,200,0.0,0,0,0,0,79
False,False,False,True,3,200,200,4.343333333333334,0,6,0,0,178
False,False,False,True,3,200,200,4.028666666666667,0,5,0,0,325
False,False,False,True,3,200,200,5.238,1,7,0,0,161
False,False,False,True,5,0,0,0.0,0,0,0,0,119
False,False,False,True,5,0,0,8.236666666666666,1,11,0,0,214
False,False,False,True,5,0,0,0.0,0,0,0,0,58
False,False,False,True,5,0,0,4.686,0,8,0,0,206
False,False,False,True,5,0,0,7.3566666666666665,1,5,0,0,233
False,False,False,True,5,0,100,0.0,0,0,0,0,51
False,False,False,True,5,0,100,10.817333333333334,0,7,0,0,455
False,False,False,True,5,0,100,12.562666666666667,1,10,6,0,266
False,False,False,True,5,0,100,0.0,0,0,0,0,55
False,False,False,True,5,0,100,5.751333333333333,0,6,0,0,387
False,False,False,True,5,0,200,8.120666666666667,1,28,15,0,89
False,False,False,True,5,0,200,5.341333333333333,0,8,0,0,193
False,False,False,True,5,0,200,0.0,0,0,0,0,61
False,False,False,True,5,0,200,4.760666666666666,0,9,0,0,170
False,False,False,True,5,0,200,4.491333333333333,0,5,0,0,225
False,False,False,True,5,100,0,0.0,0,0,0,0,46
False,False,False,True,5,100,0,4.191333333333334,0,5,0,0,658
False,False,False,True,5,100,0,4.827333333333334,0,7,0,0,309
False,False,False,True,5,100,0,0.0,0,0,0,0,86
False,False,False,True,5,100,0,0.0,0,0,0,0,136
False,False,False,True,5,100,100,0.0,0,0,0,0,120
False,False,False,True,5,100,100,0.0,0,0,0,0,89
False,False,False,True,5,100,100,4.234666666666667,0,6,0,0,215
False,False,False,True,5,100,100,7.083333333333333,1,28,16,0,56
False,False,False,True,5,100,100,0.0,0,0,0,0,59
False,False,False,True,5,100,200,0.0,0,0,0,0,69
False,False,False,True,5,100,200,0.0,0,0,0,0,117
False,False,False,True,5,100,200,0.0,0,0,0,0,46
False,False,False,True,5,100,200,6.229333333333333,0,7,0,0,511
False,False,False,True,5,100,200,0.0,0,0,0,0,66
False,False,False,True,5,200,0,0.0,0,0,0,0,74
False,False,False,True,5,200,0,0.0,0,0,0,0,73
False,False,False,True,5,200,0,5.942,1,8,0,0,176
False,False,False,True,5,200,0,5.741333333333333,0,7,0,0,201
False,False,False,True,5,200,0,0.0,0,0,0,0,61
False,False,False,True,5,200,100,9.064666666666668,1,28,16,0,73
False,False,False,True,5,200,100,8.406666666666666,1,28,23,0,64
False,False,False,True,5,200,100,4.416,0,5,0,0,198
False,False,False,True,5,200,100,0.0,0,0,0,0,84
False,False,False,True,5,200,100,14.175333333333333,1,10,6,0,331
False,False,False,True,5,200,200,6.293333333333333,1,8,0,0,176
False,False,False,True,5,200,200,5.84,0,7,0,0,199
False,False,False,True,5,200,200,0.0,0,0,0,0,71
False,False,False,True,5,200,200,0.0,0,0,0,0,52
False,False,False,True,5,200,200,0.0,0,0,0,0,52
False,False,False,False,3,0,0,0.0,0,0,0,0,47
False,False,False,False,3,0,0,0.0,0,0,0,0,63
False,False,False,False,3,0,0,0.0,0,0,0,0,62
False,False,False,False,3,0,0,8.692,0,5,0,0,622
False,False,False,False,3,0,0,10.143333333333333,0,7,0,0,522
False,False,False,False,3,0,100,0.0,0,0,0,0,43
False,False,False,False,3,0,100,0.0,0,0,0,0,38
False,False,False,False,3,0,100,4.988666666666667,1,23,12,0,21
False,False,False,False,3,0,100,0.0,0,0,0,0,67
False,False,False,False,3,0,100,0.0,0,0,0,0,59
False,False,False,False,3,0,200,0.0,0,0,0,0,51
False,False,False,False,3,0,200,0.0,0,0,0,0,52
False,False,False,False,3,0,200,9.925333333333333,1,28,16,0,107
False,False,False,False,3,0,200,0.0,0,0,0,0,55
False,False,False,False,3,0,200,0.0,0,0,0,0,66
False,False,False,False,3,100,0,0.0,0,0,0,0,74
False,False,False,False,3,100,0,0.0,0,0,0,0,51
False,False,False,False,3,100,0,0.0,0,0,0,0,58
False,False,False,False,3,100,0,4.3566666666666665,0,6,0,0,185
False,False,False,False,3,100,0,0.0,0,0,0,0,67
False,False,False,False,3,100,100,5.507333333333333,0,10,0,0,191
False,False,False,False,3,100,100,0.0,0,0,0,0,50
False,False,False,False,3,100,100,3.118,0,6,0,0,1000
False,False,False,False,3,100,100,0.0,0,0,0,0,77
False,False,False,False,3,100,100,6.944,1,28,18,0,46
False,False,False,False,3,100,200,0.0,0,0,0,0,56
False,False,False,False,3,100,200,8.123333333333333,1,28,21,0,123
False,False,False,False,3,100,200,0.0,0,0,0,0,56
False,False,False,False,3,100,200,0.0,0,0,0,0,53
False,False,False,False,3,100,200,8.07,1,28,9,0,67
False,False,False,False,3,200,0,0.0,0,0,0,0,45
False,False,False,False,3,200,0,0.0,0,0,0,0,85
False,False,False,False,3,200,0,0.0,0,0,0,0,47
False,False,False,False,3,200,0,9.652,1,7,0,0,241
False,False,False,False,3,200,0,4.434,0,5,0,0,168
False,False,False,False,3,200,100,6.358666666666666,1,21,10,0,166
False,False,False,False,3,200,100,0.0,0,0,0,0,111
False,False,False,False,3,200,100,16.995333333333335,0,7,0,0,811
False,False,False,False,3,200,100,0.0,0,0,0,0,57
False,False,False,False,3,200,100,0.0,0,0,0,0,40
False,False,False,False,3,200,200,0.0,0,0,0,0,77
False,False,False,False,3,200,200,5.974666666666667,1,8,0,0,169
False,False,False,False,3,200,200,4.517333333333333,0,8,0,0,179
False,False,False,False,3,200,200,0.0,0,0,0,0,111
False,False,False,False,3,200,200,0.0,0,0,0,0,138
False,False,False,False,5,0,0,0.0,0,0,0,0,62
False,False,False,False,5,0,0,0.0,0,0,0,0,34
False,False,False,False,5,0,0,0.0,0,0,0,0,69
False,False,False,False,5,0,0,5.176,1,8,0,0,158
False,False,False,False,5,0,0,0.0,0,0,0,0,66
False,False,False,False,5,0,100,0.0,0,0,0,0,39
False,False,False,False,5,0,100,0.0,0,0,0,0,41
False,False,False,False,5,0,100,0.0,0,0,0,0,170
False,False,False,False,5,0,100,0.0,0,0,0,0,44
False,False,False,False,5,0,100,0.0,0,0,0,0,75
False,False,False,False,5,0,200,0.0,0,0,0,0,45
False,False,False,False,5,0,200,0.0,0,0,0,0,69
False,False,False,False,5,0,200,0.0,0,0,0,0,38
False,False,False,False,5,0,200,6.925333333333334,1,8,0,0,185
False,False,False,False,5,0,200,0.0,0,0,0,0,79
False,False,False,False,5,100,0,0.0,0,0,0,0,44
False,False,False,False,5,100,0,7.739333333333334,1,28,12,0,74
False,False,False,False,5,100,0,0.0,0,0,0,0,65
False,False,False,False,5,100,0,6.339333333333333,0,8,0,0,232
False,False,False,False,5,100,0,8.018666666666666,1,28,21,0,75
False,False,False,False,5,100,100,0.0,0,0,0,0,48
False,False,False,False,5,100,100,0.0,0,0,0,0,107
False,False,False,False,5,100,100,4.237333333333333,0,6,0,0,209
False,False,False,False,5,100,100,0.0,0,0,0,0,51
False,False,False,False,5,100,100,4.494666666666666,0,7,0,0,158
False,False,False,False,5,100,200,6.996666666666667,1,7,0,0,220
False,False,False,False,5,100,200,0.0,0,0,0,0,44
False,False,False,False,5,100,200,0.0,0,0,0,0,74
False,False,False,False,5,100,200,4.432666666666667,0,7,0,0,214
False,False,False,False,5,100,200,0.0,0,0,0,0,59
False,False,False,False,5,200,0,10.238,1,28,26,0,97
False,False,False,False,5,200,0,0.0,0,0,0,0,87
False,False,False,False,5,200,0,5.560666666666667,1,8,0,0,171
False,False,False,False,5,200,0,0.0,0,0,0,0,53
False,False,False,False,5,200,0,4.946666666666666,0,5,0,0,174
False,False,False,False,5,200,100,0.0,0,0,0,0,79
False,False,False,False,5,200,100,4.098,0,6,0,0,220
False,False,False,False,5,200,100,0.0,0,0,0,0,50
False,False,False,False,5,200,100,5.286666666666667,1,8,0,0,168
False,False,False,False,5,200,100,4.180666666666666,0,5,0,0,231
False,False,False,False,5,200,200,0.0,0,0,0,0,46
False,False,False,False,5,200,200,4.115333333333333,0,5,0,0,212
False,False,False,False,5,200,200,0.0,0,0,0,0,32
False,False,False,False,5,200,200,0.0,0,0,0,0,51
False,False,False,False,5,200,200,11.578666666666667,1,17,6,0,212
